subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,dem,rep,adjusted_dem,adjusted_rep,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
All polls,11/7/2022,5/20/2022,5/23/2022,Echelon Insights,B/C,1020,lv,.53223959,0,45,45,42.870569,44.673985,"","",https://echeloninsights.com/in-the-news/may-22-omnibus-political-update/,79024,155848,5/25/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/21/2022,5/24/2022,YouGov,B+,908,rv,.23898846,0,41,45,40.781726,48.272985,"","",https://docs.cdn.yougov.com/d4z846zymi/econTabReport.pdf,79021,155839,5/25/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/22/2022,5/24/2022,Morning Consult,B,12867,rv,.03527759,0,44,43,43.146218,43.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80072,160507,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/23/2022,5/25/2022,Morning Consult,B,12466,rv,.03495476,0,43,43,42.146218,43.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80071,160506,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/22/2022,5/26/2022,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,.42609652,0,41,47,43.629948,44.630565,"","",https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_may27,79046,155972,5/27/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/24/2022,5/26/2022,Morning Consult,B,12406,rv,.03500696,0,43,42,42.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80070,160505,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/24/2022,5/25/2022,Emerson College,A-,1148,rv,.99093366,0,42.3,45.2,43.116518,44.002579,"","",https://emersonpolling.reportablenews.com/pr/biden-s-approval-drops-to-38-1-in-3-say-memorial-day-travel-plans-were-impacted-by-high-cost-of-gas,79041,155963,5/26/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/25/2022,5/27/2022,Morning Consult,B,11966,rv,.03463191,0,43,42,42.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80069,160504,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/25/2022,5/26/2022,The Winston Group,A/B,1000,rv,1.0212613,0,44,45,43.167518,44.963342,"","",https://www.winningtheissues.org/wp-content/uploads/2022/07/Winning-the-Issues-May-2022-National-Survey.pdf,79468,158755,7/26/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/26/2022,5/28/2022,Morning Consult,B,12058,rv,.03486021,0,43,42,42.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80067,160502,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/27/2022,5/29/2022,Morning Consult,B,12522,rv,.03551375,0,43,43,42.146218,43.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80066,160501,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/28/2022,5/30/2022,Morning Consult,B,13249,rv,.03645008,0,43,42,42.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80065,160500,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/28/2022,5/31/2022,YouGov,B+,776,rv,.23005061,0,43,43,42.781726,46.272985,"","",https://docs.cdn.yougov.com/hdujaizcp7/econtoplines.pdf,79055,156020,6/1/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/29/2022,5/31/2022,Morning Consult,B,13228,rv,.03655434,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80064,160499,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/29/2022,6/2/2022,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,.40144508,0,40,48,42.629948,45.630565,"","",https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_jun03,79078,156128,6/3/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/30/2022,6/1/2022,Morning Consult,B,12394,rv,.03574055,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80063,160498,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/26/2022,6/6/2022,Ipsos,B-,711,lv,.44575443,0,35,42,39.259316,48.498069,"","",https://fivethirtyeight.com/features/ipsos-preelection-survey-likely-voters/,79157,164321,10/28/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,5/31/2022,6/2/2022,Morning Consult,B,11847,rv,.03523515,0,44,43,43.146218,43.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80062,160497,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/1/2022,6/3/2022,Big Village,B,822,rv,.45224785,0,43,43.8,41.619525,45.224192,"","",https://engine-insights.com/blog/public-opinion-polling/,79088,156170,6/6/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/1/2022,6/3/2022,Morning Consult,B,10989,rv,.03431529,0,44,43,43.146218,43.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80061,160496,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/2/2022,6/4/2022,Morning Consult,B,10631,rv,.03398082,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80060,160495,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/1/2022,6/7/2022,Global Strategy Group,B/C,1000,lv,.87051559,0,45,47,44.476475,46.170487,"","",https://www.thirdway.org/blog/why-the-gainful-employment-rule-is-a-political-winner,80630,161341,9/14/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/3/2022,6/5/2022,Morning Consult,B,10527,rv,.03396294,0,44,43,43.146218,43.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80059,160494,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/4/2022,6/5/2022,Morning Consult,B,2006,rv,.02724793,0,42,42,41.146218,42.920013,"","",https://assets.morningconsult.com/wp-uploads/2022/06/06200027/2206017_crosstabs_POLITICO_RVs_v2_06-08-22_SH.pdf,79099,156220,6/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/3/2022,6/6/2022,Quinnipiac University,A-,1413,rv,.95300222,0,41,46,40.508312,45.127048,"","",https://poll.qu.edu/images/polling/us/us06082022_regvoter_ughd88.pdf,79110,156280,6/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/4/2022,6/6/2022,Morning Consult,B,10507,rv,.03405212,0,44,43,43.146218,43.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80058,160493,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/4/2022,6/7/2022,YouGov,B+,821,rv,.23904629,0,43,45,42.781726,48.272985,"","",https://docs.cdn.yougov.com/h1z6fc9iv8/econTabReport.pdf,79106,156258,6/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/5/2022,6/7/2022,Morning Consult,B,10453,rv,.03411145,0,44,43,43.146218,43.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80057,160492,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/2/2022,6/9/2022,Impact Research,B/C,2000,lv,1.0606256,0,47,44,48.165496,45.071848,"","",https://www.thirdway.org/memo/democrats-bif-opportunity-selling-the-bipartisan-infrastructure-deal-to-american-voters,79436,158316,7/22/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/5/2022,6/9/2022,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,.38224466,0,39,48,41.629948,45.630565,"","",https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_jun10,79134,156418,6/10/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/6/2022,6/7/2022,Ipsos,B-,1005,a,.48934166,0,39,37,43.259316,43.498069,"","",https://www.ipsos.com/en-us/news-polls/ipsos-core-political-presidential-approval-tracker-06082022,79098,156281,6/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/6/2022,6/8/2022,Morning Consult,B,9966,rv,.03360315,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80056,160491,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/4/2022,6/12/2022,GQR,B,1000,rv,1.0298176,0,47,49,44.761816,47.244319,"","",https://democracycorps.com/battleground-surveys/the-key-role-the-child-tax-credit-can-play/,80730,161838,9/21/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/7/2022,6/9/2022,Morning Consult,B,10087,rv,.03390369,0,43,42,42.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80055,160490,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/8/2022,6/10/2022,Morning Consult,B,9161,rv,.0327503,0,43,42,42.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80054,160489,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/9/2022,6/11/2022,Morning Consult,B,9332,rv,.03311428,0,43,42,42.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80053,160488,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/10/2022,6/12/2022,Morning Consult,B,2005,rv,.02787919,0,44,42,43.146218,42.920013,"","",https://assets.morningconsult.com/wp-uploads/2022/06/14130054/2206078_crosstabs_POLITICO_RVs_v1_06-15-22_SH.pdf,79143,156553,6/15/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/10/2022,6/12/2022,Morning Consult,B,9997,rv,.03416125,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80052,160487,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/10/2022,6/13/2022,Beacon Research/Shaw & Company Research,A,1002,rv,1.1452564,0,44,47,44.967048,47.415225,"","",https://www.foxnews.com/official-polls/fox-news-poll-more-voters-trust-republicans-handle-inflation-crime,79170,156653,6/15/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/10/2022,6/13/2022,YouGov,B+,1246,rv,.28563316,0,43,39,42.781726,42.272985,"","",https://docs.cdn.yougov.com/2e7fbuwkn8/20220610_yahoo_tabs.pdf,79180,156749,6/17/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/11/2022,6/13/2022,Morning Consult,B,11169,rv,.03585349,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80051,160486,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/11/2022,6/14/2022,YouGov,B+,749,rv,.23362219,0,42,46,41.781726,49.272985,"","",https://docs.cdn.yougov.com/3jwspvzrht/econTabReport.pdf,79163,156585,6/15/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/12/2022,6/14/2022,Morning Consult,B,11179,rv,.03601032,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80050,160485,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/13/2022,6/15/2022,Morning Consult,B,9619,rv,.034056,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80049,160484,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/12/2022,6/16/2022,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,.36757203,0,41,46,43.629948,43.630565,"","",https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_jun17,79186,156747,6/17/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/12/2022,6/15/2022,Suffolk University,B+,1000,rv,1.1577158,0,40,39.5,41.508661,40.968272,"","",https://www.usatoday.com/story/news/politics/2022/06/17/biden-approval-suffolk-poll-economy/7656894001/?gnt-cfr=1,79183,156715,6/17/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/14/2022,6/16/2022,Morning Consult,B,8728,rv,.03289121,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80048,160483,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/15/2022,6/17/2022,Morning Consult,B,7947,rv,.03180917,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80047,160482,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/15/2022,6/17/2022,Big Village,B,836,rv,.46683802,0,43.6,42.2,42.219525,43.624192,"","",https://engine-insights.com/blog/public-opinion-polling/,79195,156781,6/21/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/16/2022,6/18/2022,Cygnal,B+,5753,lv,1.1970952,0,44.7,48.9,43.477311,47.084289,"","",https://www.cygn.al/june-national-voter-trends-panel/,79262,157529,6/29/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/16/2022,6/18/2022,Morning Consult,B,9812,rv,.03474034,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80046,160481,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/17/2022,6/19/2022,Morning Consult,B,11952,rv,.03771803,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80045,160480,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/17/2022,6/19/2022,OnMessage,B/C,800,lv,.53105455,0,43,47,43.289226,46.006202,"","",https://senopportunity.org/wp-content/uploads/2022/06/2022-06-27-PUBLIC-DECK-National-SOF.pdf,79214,156982,6/22/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/18/2022,6/20/2022,Morning Consult,B,13506,rv,.03974143,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80044,160479,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/17/2022,6/21/2022,YouGov,B+,770,rv,.24100557,0,41,45,40.781726,48.272985,"","",https://docs.cdn.yougov.com/i873rvg5xx/econTabReport.pdf,79200,156858,6/22/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/17/2022,6/20/2022,Echelon Insights,B/C,1030,lv,.48266795,0,47,46,44.870569,45.673985,"","",https://echeloninsights.com/in-the-news/june-22-omnibus-politics/,79197,156820,6/21/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/17/2022,6/20/2022,Morning Consult,B,2004,rv,.02875017,0,42,42,41.146218,42.920013,"","",https://assets.morningconsult.com/wp-uploads/2022/06/21132002/2206122_crosstabs_POLITICO_RVs_v1_6-22-22_SH.pdf,79201,156857,6/22/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/17/2022,6/22/2022,McLaughlin & Associates,C/D,1000,lv,.37927695,0,44,48,43.377178,45.048764,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2022/06/National-Monthly-June-2022-RELEASE.pdf,79234,157025,6/24/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/19/2022,6/21/2022,Morning Consult,B,13077,rv,.03939825,0,44,43,43.146218,43.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80043,160478,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/17/2022,6/24/2022,Echelon Insights,B/C,2031,rv,.63272079,0,45,46,42.870569,45.673985,"","",https://netchoice.org/wp-content/uploads/2022/07/NetChoice-Spring-2022-Survey-Topline.pdf,79344,157806,7/11/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/20/2022,6/21/2022,NewsNation,"",1006,rv,.42075314,0,42.58,42.76,43.932279,43.658378,"","",https://www.newsnationnow.com/polls/full-report-newsnations-survey-jan-6-committee-abortion-crime-inflation/,79223,156997,6/23/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/19/2022,6/23/2022,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,.35935209,0,40,48,42.629948,45.630565,"","",https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_jun24,79235,157043,6/24/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/20/2022,6/22/2022,Morning Consult,B,12180,rv,.03846008,0,44,43,43.146218,43.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80042,160477,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/8/2022,7/6/2022,PureSpectrum,"",24414,a,1.090255,0,52,48,48.402427,46.467789,"","",https://osf.io/3d6r8/,79379,157971,7/14/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/21/2022,6/23/2022,Morning Consult,B,11782,rv,.03810258,0,44,43,43.146218,43.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80041,160476,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/20/2022,6/23/2022,Trafalgar Group,A-,1079,lv,1.1198713,0,39.8,49.4,41.400621,46.275686,"","",https://www.thetrafalgargroup.org/wp-content/uploads/2022/06/TRF-Generic-Ballot-0627-Poll-Report.pdf,79236,157262,6/27/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/22/2022,6/24/2022,Morning Consult,B,11267,rv,.03757487,0,44,43,43.146218,43.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80040,160475,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/23/2022,6/25/2022,Morning Consult,B,11503,rv,.03803229,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80039,160474,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/22/2022,6/27/2022,Public Opinion Strategies,A-,1000,rv,1.2283391,0,42,39,41.716458,39.713071,"","",https://americansforprosperity.org/new-poll-americans-strongly-prefer-personal-option-in-healthcare-to-single-payer-or-public-option/,79428,158304,7/22/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/24/2022,6/26/2022,Morning Consult,B,12130,rv,.0389985,0,44,42,43.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80038,160473,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/24/2022,6/25/2022,Marist College,A,868,rv,1.1907652,0,48,41,46.590646,41.831767,"","",https://maristpoll.marist.edu/polls/npr-pbs-newshour-marist-national-poll-the-overturning-of-roe-v-wade-june-2022/,79243,157163,6/27/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/24/2022,6/25/2022,Morning Consult,B,2005,rv,.02945763,0,45,42,44.146218,42.920013,"","",https://assets.morningconsult.com/wp-uploads/2022/06/27123300/2206184_crosstabs_POLITICO_ROE_DECISION_RV_RVs_v1.pdf,79247,157260,6/27/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/23/2022,6/27/2022,Monmouth University,A,910,rv,1.2473159,0,46,48,45.290787,45.898204,"","",https://www.monmouth.edu/polling-institute/reports/monmouthpoll_us_070522/,79301,157679,7/5/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/24/2022,6/27/2022,YouGov,B+,1237,rv,.29472821,0,45,38,44.781726,41.272985,"","",https://news.yahoo.com/poll-confidence-in-supreme-court-collapses-as-just-33-agree-with-decision-to-overturn-roe-v-wade-090021689.html?soc_src=social-sh&soc_trk=tw&tsrc=twtr,79249,157277,6/28/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/25/2022,6/27/2022,Cor Services,"",518,lv,.63077775,0,42,46,43.375288,45.609111,"","",https://excellenceinpolling.com/public_poll/2022-national-quarter-2-tracking-poll/,79439,158647,7/22/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/25/2022,6/27/2022,Morning Consult,B,12652,rv,.03984056,0,45,42,44.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80037,160472,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/26/2022,6/28/2022,Morning Consult,B,12498,rv,.03981672,0,45,42,44.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80036,160471,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/25/2022,6/28/2022,YouGov,B+,776,rv,.24443035,0,40,45,39.781726,48.272985,"","",https://docs.cdn.yougov.com/uhxw71f4tf/econTabReport.pdf,79260,157495,6/29/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/26/2022,6/30/2022,Rasmussen Reports/Pulse Opinion Research,B,2500,lv,.35560266,0,42,47,44.629948,44.630565,"","",https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_jul01,79296,157622,7/1/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/27/2022,6/29/2022,Morning Consult,B,11802,rv,.03907694,0,45,42,44.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80035,160470,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/13/2022,7/13/2022,SSRS,C,1203,rv,.69740032,0,46,46,44.684276,44.809532,"","",https://www.cnn.com/2022/07/19/politics/cnn-poll-midterms/index.html,79394,158086,7/19/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/28/2022,6/29/2022,Emerson College,A-,1271,rv,1.0247593,0,43.3,45.7,44.116518,44.502579,"","",https://emersoncollegepolling.com/national-poll-biden-with-higher-approval-than-us-congress-trump-leads-gop-nomination-contest/,79294,157617,7/1/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/28/2022,6/30/2022,Morning Consult,B,11370,rv,.0386603,0,45,42,44.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80033,160468,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/30/2022,6/30/2022,Center Street PAC,"",547,lv,.6693199,0,41,49,42.014446,47.408017,"","",https://twitter.com/Politics_Polls/status/1546190878972280834,79340,157789,7/11/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/29/2022,7/1/2022,Morning Consult,B,11128,rv,.03849284,0,45,42,44.146218,42.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80032,160467,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/29/2022,6/30/2022,Harris Poll,B+,1311,rv,.86533293,0,50,50,46.852657,46.057215,"","",https://harvardharrispoll.com/wp-content/uploads/2022/07/HHP_June2022_KeyResults.pdf,79300,157659,7/5/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/30/2022,7/2/2022,Morning Consult,B,11619,rv,.03932359,0,45,41,44.146218,41.920013,"",T,https://morningconsult.com/2022-midterm-elections-tracker/,80031,160466,9/8/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,6/27/2022,7/5/2022,Ipsos,B-,887,lv,.42176829,0,39,38,43.259316,44.498069,"","",https://fivethirtyeight.com/features/ipsos-preelection-survey-likely-voters/,79347,164320,10/28/2022,18:59:21  7 Nov 2022
All polls,11/7/2022,7/1/2022,7/3/2022,Big Village,B,827,rv,.47787361,0,47.4,41.6,46.019525,43.024192,"","",https://engine-insights.com/blog/public-opinion-polling/,79303,157663,7/5/2022,18:59:21  7 Nov 2022
